19127,194800,
19127,401600,
19127,250800,
19127,219600,
19127,6400,
19127,583100,
19127,599000,
19127,312300,
19127,777900,
19127,274900,
19127,895000,
19127,123300,
19127,387600,
19127,436300,
19127,282600,
19127,561500,
19127,251200,
19127,199400,
19127,369800,
19127,348000,
19127,572000,
19127,254000,
19127,205200,
19127,1296900,
19127,731900,
19127,274900,
19127,286400,
19127,269800,
19127,460000,
19127,439300,
19127,250800,
19127,254300,
19127,276500,
19127,457900,
19127,233300,
19127,207600,
19127,290100,
19127,212900,
19127,261300,
19127,217000,
19127,240700,
19127,303200,
19127,200500,
19127,245600,
19127,292200,
19127,215100,
19127,300400,
19127,211600,
19127,205200,
19127,313900,
19127,200700,
19127,286400,
19127,315700,
19127,215500,
19127,342300,
19127,275700,
19127,213100,
19127,330000,
19127,222500,
19127,319800,
19127,263900,
19127,329400,
19127,265500,
19127,239800,
19127,352500,
19127,359200,
19127,245000,
19127,239900,
19127,263700,
19127,217000,
19127,395100,
19127,244700,
19127,297500,
19127,261800,
19127,240000,
19127,268600,
19127,284600,
19127,242200,
19127,511900,
19127,731000,
19127,245900,
19127,818000,
19127,198700,
19127,328500,
19127,273700,
19127,242400,
19127,285600,
19127,210600,
19127,295000,
19127,233300,
19127,371900,
19127,230300,
19127,271400,
19127,341100,
19127,264100,
19127,274400,
19127,102300,
19127,268500,
19127,414200,
19127,485500,
19127,398800,
19127,283800,
19127,228600,
19127,831500,
19127,353500,
19127,410000,
19127,286900,
19127,184000,
19127,270500,
19127,242100,
19127,293600,
19127,272500,
19127,283000,
19127,311200,
19127,287700,
19127,287600,
19127,275000,
19127,252100,
19127,262400,
19127,265600,
19127,358200,
19127,212800,
19127,56200,
19127,330400,
19127,266700,
19127,242900,
19127,258700,
19127,333800,
19127,310300,
19127,239400,
19127,382000,
19127,209600,
19127,386900,
19127,284200,
19127,800500,
19127,319100,
19127,264100,
19127,232700,
19127,321100,
19127,379500,
19127,470300,
19127,224200,
19127,646300,
19127,533100,
19127,359800,
19127,232700,
19127,203500,
19127,271700,
19127,247900,
19127,299500,
19127,526400,
19127,218200,
19127,292700,
19127,229200,
19127,230400,
19127,403300,
19127,329700,
19127,1005900,
19127,413000,
19127,514800,
19127,307300,
19127,211200,
19127,564700,
19127,406400,
19127,914900,
19127,59500,
19127,273400,
19127,289200,
19127,318500,
19127,218400,
19127,259000,
19127,348600,
19127,217000,
19127,261400,
19127,1064700,
19127,46800,
19127,250500,
19127,186500,
19127,800000,
19127,371200,
19127,202500,
19127,230500,
19127,263700,
19127,545200,
19127,329400,
19127,7900,
19127,778000,
19127,240700,
19127,249500,
19127,289200,
19127,276500,
19127,305800,
19127,268300,
19127,265700,
19127,200400,
19127,324700,
19127,57900,
19127,258900,
19127,215300,
19127,3240800,
19127,290600,
19127,839000,
19127,45500,
19127,311000,
19127,39600,
19127,281200,
19127,261100,
19127,324200,
19127,276500,
19127,221000,
19127,218400,
19127,210500,
19127,259600,
19127,362400,
19127,246000,
19127,239800,
19127,392400,
19127,332700,
19127,301700,
19127,330600,
19127,39600,
19127,39600,
19127,206000,
19127,247700,
19127,39600,
19127,234500,
19127,361000,
19127,269500,
19127,510100,
19127,39600,
19127,212200,
19127,499400,
19127,298100,
19127,45500,
19127,297000,
19127,236400,
19127,313300,
19127,39600,
19127,300000,
19127,315000,
19127,328700,
19127,213700,
19127,296700,
19127,333900,
19127,274400,
19127,325700,
19127,356300,
19127,207900,
19127,352200,
19127,45500,
19127,327700,
19127,312000,
19127,278300,
19127,245200,
19127,39600,
19127,290300,
19127,259300,
19127,218600,
19127,248100,
19127,291200,
19127,297600,
19127,295100,
19127,357400,
19127,243600,
19127,583100,
19127,218600,
19127,327500,
19127,400200,
19127,387000,
19127,315100,
19127,249700,
19127,306800,
19127,214700,
19127,250000,
19127,260700,
19127,466900,
19127,215300,
19127,286400,
19127,585800,
19127,227700,
19127,94000,
19127,227700,
19127,439200,
19127,289200,
19127,234400,
19127,225000,
19127,362300,
19127,311200,
19127,667500,
19127,244900,
19127,563000,
19127,352800,
19127,234800,
19127,246900,
19127,294800,
19127,216800,
19127,277000,
19127,238000,
19127,330500,
19127,502300,
19127,1643300,
19127,292800,
19127,288300,
19127,276800,
19127,241100,
19127,367500,
19127,217400,
19127,292400,
19127,349000,
19127,292800,
19127,221100,
19127,150200,
19127,379400,
19127,49600,
19127,47900,
19127,172700,
19127,294700,
19127,473200,
19127,1162000,
19127,28800,
19127,234900,
19127,260000,
19127,214600,
19127,319800,
19127,545600,
19127,255500,
19127,601800,
19127,415800,
19127,602900,
19127,218400,
19127,208200,
19127,257300,
19127,256400,
19127,216600,
19127,289800,
19127,260300,
19127,7067400,
19127,632100,
19127,436100,
19127,82000,
19127,276200,
19127,423000,
19127,270600,
19127,288600,
19127,63800,
19127,249700,
19127,216400,
19127,152500,
19127,375000,
19127,233300,
19127,220200,
19127,334000,
19127,249200,
19127,292400,
19127,214900,
19127,322900,
19127,38200,
19127,244600,
19127,79200,
19127,589500,
19127,224400,
19127,291700,
19127,261300,
19127,237600,
19127,225700,
19127,253300,
19127,310200,
19127,280600,
19127,740800,
19127,232200,
19127,294300,
19127,131300,
19127,1378000,
19127,265500,
19127,250300,
19127,238400,
19127,283900,
19127,337200,
19127,269000,
19127,275800,
19127,415200,
19127,355700,
19127,933000,
19127,445000,
19127,24800,
19127,409900,
19127,29127300,
19127,261700,
19127,217800,
19127,290000,
19127,48300,
19127,321100,
19127,263600,
19127,335800,
19127,250900,
19127,476100,
19127,812000,
19127,39600,
19127,1080000,
19127,39600,
19127,900000,
19127,1056000,
19127,813900,
19127,1208800,
19127,837700,
19127,39600,
19127,780000,
19127,1076000,
19127,1015000,
19127,1220000,
19127,355500,
19127,269000,
19127,1218000,
19127,1145000,
19127,45500,
19127,1214000,
19127,45500,
19127,1233500,
19127,1293500,
19127,45500,
19127,707000,
19127,39600,
19127,39600,
19127,45500,
19127,234600,
19127,242400,
19127,289800,
19127,243200,
19127,264600,
19127,165000,
19127,291700,
19127,11700,
19127,11300,
19127,389700,
19127,7900,
19127,299200,
19127,298300,
19127,345000,
19127,235800,
19127,788400,
19127,300000,
19127,85300,
19127,345500,
19127,575000,
19127,217000,
19127,331200,
19127,234500,
19127,342300,
19127,252900,
19127,229700,
19127,280000,
19127,219000,
19127,287200,
19127,241200,
19127,332700,
19127,298200,
19127,251300,
19127,365700,
19127,256200,
19127,233200,
19127,272900,
19127,538700,
19127,255200,
19127,218800,
19127,221700,
19127,186200,
19127,191100,
19127,582500,
19127,215500,
19127,268500,
19127,245400,
19127,218400,
19127,253800,
19127,268800,
19127,256400,
19127,108000,
19127,456200,
19127,473900,
19127,336000,
19127,866800,
19127,240400,
19127,265000,
19127,36600,
19127,8500,
19127,8600,
19127,425000,
19127,245900,
19127,347700,
19127,497600,
19127,397500,
19127,434800,
19127,322900,
19127,163400,
19127,37000,
19127,36600,
19127,366100,
19127,218800,
19127,218200,
19127,131500,
19127,300800,
19127,247500,
19127,23000,
19127,276300,
19127,615400,
19127,273100,
19127,348000,
19127,256500,
19127,218600,
19127,216400,
19127,413800,
19127,267700,
19127,261300,
19127,950000,
19127,393300,
19127,625000,
19127,215500,
19127,240000,
19127,248500,
19127,308700,
19127,225200,
19127,249800,
19127,289900,
19127,218400,
19127,389500,
19127,186600,
19127,320300,
19127,218600,
19127,920000,
19127,314300,
19127,580000,
19127,285400,
19127,298300,
19127,398800,
19127,299100,
19127,381900,
19127,892500,
19127,233100,
19127,250900,
19127,2944200,
19127,313000,
19127,230700,
19127,234400,
19127,294700,
19127,1260000,
19127,236600,
19127,43000,
19127,226300,
19127,7000,
19127,599200,
19127,261200,
19127,288100,
19127,379700,
19127,193600,
19127,4890500,
19127,219200,
19127,475800,
19127,260200,
19127,260800,
19127,419800,
19127,269100,
19127,319700,
19127,248300,
19127,210700,
19127,318400,
19127,317400,
19127,259800,
19127,335400,
19127,200500,
19127,34600,
19127,34700,
19127,34700,
19127,34700,
19127,211400,
19127,360700,
19127,299000,
19127,212800,
19127,406000,
19127,212700,
19127,318300,
19127,553400,
19127,444500,
19127,185700,
19127,294500,
19127,276400,
19127,218600,
19127,246300,
19127,243100,
19127,261800,
19127,218300,
19127,213600,
19127,330300,
19127,289700,
19127,211000,
19127,242100,
19127,228300,
19127,659400,
19127,367800,
19127,215500,
19127,547100,
19127,268600,
19127,231800,
19127,288900,
19127,234600,
19127,515000,
19127,214500,
19127,274300,
19127,282900,
19127,326200,
19127,72400,
19127,15300,
19127,241300,
19127,220800,
19127,303300,
19127,242000,
19127,275000,
19127,213000,
19127,566100,
19127,297000,
19127,246200,
19127,243000,
19127,262300,
19127,272900,
19127,298500,
19127,217600,
19127,302500,
19127,323300,
19127,602800,
19127,592500,
19127,263300,
19127,243300,
19127,538700,
19127,232200,
19127,426800,
19127,1205900,
19127,306600,
19127,323000,
19127,216600,
19127,279500,
19127,242600,
19127,248100,
19127,378900,
19127,365000,
19127,248800,
19127,604400,
19127,6100,
19127,6100,
19127,6100,
19127,6100,
19127,509000,
19127,6100,
19127,255500,
19127,234200,
19127,499800,
19127,253200,
19127,285200,
19127,216500,
19127,985400,
19127,501000,
19127,270900,
19127,286200,
19127,249800,
19127,687300,
19127,532600,
19127,194700,
19127,330000,
19127,251600,
19127,245900,
19127,246300,
19127,218800,
19127,283100,
19127,214700,
19127,470300,
19127,299800,
19127,281600,
19127,179600,
19127,361500,
19127,282800,
19127,218800,
19127,244900,
19127,267400,
19127,241300,
19127,434200,
19127,572000,
19127,654500,
19127,304400,
19127,318200,
19127,245200,
19127,338200,
19127,482400,
19127,214500,
19127,264900,
19127,193000,
19127,463600,
19127,270000,
19127,176500,
19127,257500,
19127,310900,
19127,206400,
19127,245500,
19127,249000,
19127,260900,
19127,400200,
19127,404400,
19127,242100,
19127,225400,
19127,231900,
19127,242500,
19127,2016700,
19127,200500,
19127,229700,
19127,5734400,
19127,283600,
19127,189400,
19127,246500,
19127,87600,
19127,271300,
19127,260200,
19127,325500,
19127,219000,
19127,280500,
19127,310900,
19127,274100,
19127,252500,
19127,237800,
19127,365500,
19127,90000,
19127,395000,
19127,260800,
19127,245000,
19127,303800,
19127,413000,
19127,285700,
19127,470300,
19127,232600,
19127,222700,
19127,342900,
19127,230300,
19127,538200,
19127,246500,
19127,267000,
19127,233800,
19127,236200,
19127,313500,
19127,538700,
19127,141300,
19127,244100,
19127,233000,
19127,311000,
19127,572000,
19127,320800,
19127,236800,
19127,110300,
19127,278700,
19127,311400,
19127,217700,
19127,218200,
19127,207600,
19127,250300,
19127,250500,
19127,242900,
19127,243000,
19127,569400,
19127,256800,
19127,554600,
19127,292400,
19127,555100,
19127,182900,
19127,90600,
19127,524500,
19127,316700,
19127,539200,
19127,509200,
19127,254400,
19127,224200,
19127,205700,
19127,223600,
19127,300100,
19127,232700,
19127,319000,
19127,287400,
19127,509200,
19127,230500,
19127,290300,
19127,307100,
19127,242100,
19127,234400,
19127,250100,
19127,1200000,
19127,509200,
19127,509200,
19127,216200,
19127,253900,
19127,313600,
19127,321900,
19127,186600,
19127,7500,
19127,238300,
19127,303600,
19127,243900,
19127,226700,
19127,214500,
19127,646300,
19127,229100,
19127,416700,
19127,509200,
19127,335500,
19127,343800,
19127,681800,
19127,191800,
19127,497600,
19127,474500,
19127,246200,
19127,257400,
19127,231000,
19127,210900,
19127,301200,
19127,646300,
19127,269600,
19127,204300,
19127,43600,
19127,230000,
19127,212100,
19127,646300,
19127,545200,
19127,342900,
19127,109700,
19127,335800,
19127,646300,
19127,455400,
19127,539200,
19127,214800,
19127,224800,
19127,646300,
19127,312100,
19127,656700,
19127,290600,
19127,336800,
19127,539200,
19127,539200,
19127,344100,
19127,247900,
19127,375300,
19127,249200,
19127,321800,
19127,410000,
19127,421100,
19127,242500,
19127,7900,
19127,211200,
19127,202500,
19127,177400,
19127,354300,
19127,388600,
19127,365500,
19127,332400,
19127,401900,
19127,211100,
19127,241000,
19127,242400,
19127,275500,
19127,361200,
19127,681600,
19127,299300,
19127,249500,
19127,28900,
19127,204800,
19127,250900,
19127,315900,
19127,264400,
19127,272600,
19127,600600,
19127,307500,
19127,232300,
19127,339300,
19127,256700,
19127,26800,
19127,268500,
19127,502500,
19127,55300,
19127,55300,
19127,218300,
19127,188500,
19127,260100,
19127,258900,
19127,1366400,
19127,305500,
19127,560200,
19127,210400,
19127,163800,
19127,236600,
19127,509000,
19127,238200,
19127,680400,
19127,267200,
19127,331900,
19127,330400,
19127,17100,
19127,383400,
19127,289300,
19127,7700,
19127,281200,
19127,324200,
19127,380400,
19127,263700,
19127,206300,
19127,234600,
19127,261700,
19127,4554300,
19127,59600,
19127,262500,
19127,417900,
19127,218000,
19127,228200,
19127,258100,
19127,268500,
19127,232600,
19127,251400,
19127,247600,
19127,257900,
19127,282500,
19127,234400,
19127,260800,
19127,312000,
19127,284100,
19127,287400,
19127,574700,
19127,228700,
19127,248400,
19127,276200,
19127,581600,
19127,267000,
19127,385000,
19127,905100,
19127,216200,
19127,323400,
19127,633500,
19127,532200,
19127,531400,
19127,234400,
19127,262200,
19127,577900,
19127,241500,
19127,545200,
19127,545200,
19127,545200,
19127,417100,
19127,218800,
19127,190400,
19127,207500,
19127,500000,
19127,230400,
19127,259700,
19127,210500,
19127,7900,
19127,218400,
19127,204500,
19127,222500,
19127,246700,
19127,550700,
19127,271500,
19127,545200,
19127,415800,
19127,216100,
19127,228900,
19127,188100,
19127,204100,
19127,178900,
19127,561500,
19127,560200,
19127,233800,
19127,213200,
19127,224100,
19127,240300,
19127,560200,
19127,381400,
19127,564100,
19127,257000,
19127,219800,
19127,293100,
19127,218900,
19127,24300,
19127,272300,
19127,581000,
19127,232900,
19127,482000,
19127,202500,
19127,201900,
19127,581000,
19127,220100,
19127,507000,
19127,588500,
19127,280300,
19127,323100,
19127,581000,
19127,218400,
19127,228600,
19127,302900,
19127,343300,
19127,242500,
19127,260200,
19127,205100,
19127,196800,
19127,569800,
19127,240000,
19127,219000,
19127,602900,
19127,295800,
19127,225300,
19127,283700,
19127,507000,
19127,353700,
19127,235200,
19127,446800,
19127,258700,
19127,219700,
19127,254300,
19127,357700,
19127,255800,
19127,271300,
19127,378200,
19127,7500,
19127,232000,
19127,26200,
19127,226900,
19127,429100,
19127,217000,
19127,226100,
19127,273100,
19127,436200,
19127,343800,
19127,429600,
19127,16600,
19127,19000,
19127,236700,
19127,249000,
19127,237900,
19127,270800,
19127,497600,
19127,436000,
19127,274500,
19127,268700,
19127,379500,
19127,497600,
19127,272800,
19127,441500,
19127,289300,
19127,282800,
19127,218600,
19127,279900,
19127,218300,
19127,218400,
19127,206400,
19127,334000,
19127,201300,
19127,273800,
19127,326100,
19127,576100,
19127,493200,
19127,211500,
19127,285400,
19127,234400,
19127,234300,
19127,359600,
19127,552600,
19127,257600,
19127,212900,
19127,218400,
19127,354800,
19127,461200,
19127,388100,
19127,328700,
19127,242000,
19127,234200,
19127,264600,
19127,243200,
19127,194300,
19127,276000,
19127,246200,
19127,218400,
19127,230600,
19127,233700,
19127,264400,
19127,234300,
19127,211000,
19127,218900,
19127,287300,
19127,1647000,
19127,209300,
19127,278000,
19127,262600,
19127,301500,
19127,222700,
19127,306400,
19127,405900,
19127,218400,
19127,486600,
19127,12200,
19127,190300,
19127,62000,
19127,423400,
19127,1163800,
19127,209800,
19127,20400,
19127,353100,
19127,296600,
19127,255500,
19127,308000,
19127,142900,
19127,211900,
19127,7204100,
19127,210400,
19127,230400,
19127,494100,
19127,257000,
19127,215500,
19127,262100,
19127,627500,
19127,234200,
19127,519000,
19127,361200,
19127,809400,
19127,143200,
19127,126400,
19127,395800,
19127,257700,
19127,267000,
19127,261300,
19127,366300,
19127,279900,
19127,282900,
19127,497600,
19127,213000,
19127,232500,
19127,281300,
19127,290000,
19127,504400,
19127,50000,
19127,329600,
19127,206000,
19127,370600,
19127,561900,
19127,214500,
19127,213300,
19127,244300,
19127,465700,
19127,467600,
19127,583100,
19127,418400,
19127,253000,
19127,592500,
19127,241400,
19127,206000,
19127,485800,
19127,201200,
19127,307700,
19127,277000,
19127,236500,
19127,273000,
19127,282200,
19127,271700,
19127,284900,
19127,169300,
19127,181200,
19127,181300,
19127,12000,
19127,263500,
19127,206000,
19127,7600,
19127,435600,
19127,436200,
19127,262000,
19127,195300,
19127,370900,
19127,382200,
19127,211500,
19127,8700,
19127,252000,
19127,284800,
19127,256900,
19127,280700,
19127,481800,
19127,287300,
19127,491900,
19127,257900,
19127,530200,
19127,296700,
19127,207600,
19127,193400,
19127,392900,
19127,9371000,
19127,255600,
19127,466900,
19127,237500,
19127,497600,
19127,285900,
19127,619100,
19127,4480500,
19127,281500,
19127,256600,
19127,445900,
19127,244400,
19127,341000,
19127,341900,
19127,265600,
19127,217400,
19127,288000,
19127,447700,
19127,666400,
19127,238900,
19127,583100,
19127,47900,
19127,9800,
19127,347700,
19127,254300,
19127,46200,
19127,3793600,
19127,244500,
19127,248100,
19127,242700,
19127,262600,
19127,221200,
19127,220800,
19127,251000,
19127,274900,
19127,221400,
19127,221000,
19127,218100,
19127,217900,
19127,217700,
19127,217500,
19127,217300,
19127,257700,
19127,257400,
19127,257100,
19127,256800,
19127,220700,
19127,212900,
19127,212600,
19127,326500,
19127,212100,
19127,235900,
19127,235600,
19127,212700,
19127,212300,
19127,236100,
19127,235700,
19127,235300,
19127,261100,
19127,260600,
19127,259900,
19127,260800,
19127,260200,
19127,260800,
19127,260200,
19127,261100,
19127,260600,
19127,259900,
19127,221400,
19127,221000,
19127,221600,
19127,221200,
19127,220800,
19127,211900,
19127,211700,
19127,211500,
19127,211300,
19127,211100,
19127,196300,
19127,260700,
19127,260400,
19127,260100,
19127,259800,
19127,259600,
19127,251200,
19127,250900,
19127,250600,
19127,250300,
19127,250000,
19127,222200,
19127,221800,
19127,221400,
19127,221400,
19127,221400,
19127,222000,
19127,221600,
19127,221400,
19127,221400,
19127,221400,
19127,221600,
19127,221200,
19127,221800,
19127,221400,
19127,221000,
19127,221800,
19127,221400,
19127,222000,
19127,298600,
19127,221600,
19127,221200,
19127,164200,
19127,221400,
19127,221400,
19127,222700,
19127,222700,
19127,217100,
19127,266600,
19127,312800,
19127,223400,
19127,328900,
19127,235000,
19127,337000,
19127,227400,
19127,337200,
19127,261100,
19127,296200,
19127,263000,
19127,296600,
19127,343100,
19127,346700,
19127,304100,
19127,293200,
19127,304700,
19127,295600,
19127,313000,
19127,411200,
19127,334500,
19127,310700,
19127,310700,
19127,370800,
19127,425100,
19127,320100,
19127,319600,
19127,486300,
19127,318800,
19127,320600,
19127,318000,
19127,329500,
19127,326500,
19127,266000,
19127,265700,
19127,265400,
19127,265100,
19127,264800,
19127,170600,
19127,170200,
19127,169800,
19127,170400,
19127,170000,
19127,170400,
19127,170000,
19127,170600,
19127,170200,
19127,169800,
19127,221600,
19127,224400,
19127,254200,
19127,303800,
19127,243200,
19127,447600,
19127,315100,
19127,236500,
19127,352800,
19127,298800,
19127,322800,
19127,284900,
19127,296900,
19127,473400,
19127,957200,
19127,388900,
19127,273800,
19127,321200,
19127,3058900,
19127,294200,
19127,247600,
19127,266900,
19127,361900,
19127,176700,
19127,230500,
19127,216800,
19127,262200,
19127,163600,
19127,265100,
19127,266800,
19127,790300,
19127,230500,
19127,239700,
19127,298200,
19127,267700,
19127,405300,
19127,580300,
19127,316600,
19127,198800,
19127,346400,
19127,445300,
19127,445300,
19127,236900,
19127,312900,
19127,310700,
19127,436200,
19127,229900,
19127,176700,
19127,253600,
19127,176700,
19127,251900,
19127,385700,
19127,139500,
19127,250900,
19127,271200,
19127,319700,
19127,2293400,
19127,216600,
19127,252500,
19127,302000,
19127,283900,
19127,235200,
19127,263500,
19127,358200,
19127,279600,
19127,293000,
19127,227600,
19127,214900,
19127,271000,
19127,235900,
19127,299500,
19127,270100,
19127,269200,
19127,253500,
19127,271600,
19127,43200,
19127,261800,
19127,566300,
19127,250000,
19127,249500,
19127,230100,
19127,277500,
19127,215900,
19127,270000,
19127,218400,
19127,291700,
19127,281300,
19127,209900,
19127,264600,
19127,229700,
19127,277600,
19127,311200,
19127,562000,
19127,261900,
19127,277900,
19127,273000,
19127,220300,
19127,217900,
19127,235900,
19127,283100,
19127,268900,
19127,262400,
19127,271000,
19127,223300,
19127,234400,
19127,218400,
19127,251500,
19127,92700,
19127,215100,
19127,242400,
19127,1205700,
19127,203200,
19127,226300,
19127,300400,
19127,306700,
19127,283700,
19127,197900,
19127,248100,
19127,207900,
19127,452900,
19127,210600,
19127,259500,
19127,250600,
19127,242900,
19127,249200,
19127,472800,
19127,282700,
19127,248400,
19127,339300,
19127,489500,
19127,338500,
19127,222300,
19127,561400,
19127,220000,
19127,231700,
19127,217900,
19127,192200,
19127,417100,
19127,249200,
19127,21255000,
19127,256000,
19127,214700,
19127,211200,
19127,355300,
19127,248900,
19127,219000,
19127,337800,
19127,246200,
19127,284300,
19127,273600,
19127,86900,
19127,231800,
19127,329700,
19127,222300,
19127,532900,
19127,258500,
19127,7900,
19127,233900,
19127,206000,
19127,18300,
19127,258500,
19127,295000,
19127,278300,
19127,386000,
19127,202600,
19127,203900,
19127,240800,
19127,440100,
19127,376700,
19127,73500,
19127,513000,
19127,257800,
19127,244400,
19127,197300,
19127,452400,
19127,482000,
19127,236900,
19127,237800,
19127,232200,
19127,246800,
19127,261300,
19127,277600,
19127,287300,
19127,381900,
19127,274600,
19127,231200,
19127,210000,
19127,274700,
19127,218800,
19127,317900,
19127,286900,
19127,238300,
19127,236200,
19127,206000,
19127,246200,
19127,262200,
19127,232400,
19127,281000,
19127,391400,
19127,206000,
19127,229800,
19127,225500,
19127,222600,
19127,216900,
19127,356300,
19127,239600,
19127,24800,
19127,270900,
19127,216000,
19127,206000,
19127,391400,
19127,292900,
19127,218200,
19127,284100,
19127,232100,
19127,356300,
19127,206800,
19127,300400,
19127,215100,
19127,356300,
19127,259500,
19127,341100,
19127,275500,
19127,194800,
19127,411600,
19127,382100,
19127,477500,
19127,147200,
19127,237200,
19127,307100,
19127,5700,
19127,230800,
19127,235500,
19127,3184400,
19127,321700,
19127,243400,
19127,216000,
19127,221300,
19127,308100,
19127,199000,
19127,385500,
19127,252500,
19127,218400,
19127,243700,
19127,229800,
19127,312100,
19127,222200,
19127,229000,
19127,212600,
19127,267300,
19127,33200,
19127,33200,
19127,33200,
19127,314700,
19127,375400,
19127,267800,
19127,228700,
19127,251100,
19127,286800,
19127,244000,
19127,295000,
19127,280100,
19127,251000,
19127,260100,
19127,290200,
19127,393500,
19127,366800,
19127,203500,
19127,228400,
19127,206300,
19127,166000,
19127,287900,
19127,361200,
19127,257200,
19127,193300,
19127,280400,
19127,291600,
19127,21600,
19127,212000,
19127,51000,
19127,223800,
19127,54900,
19127,314100,
19127,233900,
19127,245700,
19127,237700,
19127,291100,
19127,278800,
19127,228100,
19127,218300,
19127,332700,
19127,493500,
19127,266600,
19127,308700,
19127,55000,
19127,107900,
19127,220700,
19127,281000,
19127,217600,
19127,438900,
19127,218800,
19127,268000,
19127,16800,
19127,342100,
19127,221100,
19127,260300,
19127,266100,
19127,357500,
19127,230200,
19127,227100,
19127,65500,
19127,211800,
19127,378200,
19127,275900,
19127,440300,
19127,229800,
19127,817400,
19127,254200,
19127,234900,
19127,1236900,
19127,320200,
19127,272400,
19127,294800,
19127,261200,
19127,269500,
19127,265500,
19127,318800,
19127,258900,
19127,235800,
19127,415100,
19127,613200,
19127,280200,
19127,202300,
19127,30400,
19127,218600,
19127,194700,
19127,268100,
19127,204000,
19127,217100,
19127,338200,
19127,268300,
19127,173900,
19127,275700,
19127,440300,
19127,279200,
19127,257100,
19127,380400,
19127,215100,
19127,245200,
19127,213300,
19127,257400,
19127,278000,
19127,319500,
19127,122200,
19127,2281900,
19127,215100,
19127,382100,
19127,267300,
19127,271400,
19127,342100,
19127,222600,
19127,1835500,
19127,23447300,
19127,213000,
19127,262000,
19127,330400,
19127,289800,
19127,215200,
19127,315600,
19127,230300,
19127,211100,
19127,284600,
19127,380100,
19127,457300,
19127,205000,
19127,304100,
19127,157200,
19127,282200,
19127,273600,
19127,382700,
19127,232000,
19127,235500,
19127,326700,
19127,240300,
19127,202500,
19127,349300,
19127,261700,
19127,245600,
19127,463700,
19127,218800,
19127,224700,
19127,343300,
19127,284200,
